annotation,normalizedUnweightedBetweennessCentrality
nickel,0.003910551759212306
coffee,0.003907518824829185
Ecuador,0.003907147812350148
phonological,0.0038973350900522166
vertebrate,0.0038849586500877306
Morocco,0.00386541913970724
silicate,0.0038624524874997044
smooth muscle,0.0038596933123122784
The technique,0.0038567307587585634
audit,0.00385562697749323
histamine,0.003854383524101552
New York,0.0038526299915252306
tobacco,0.0038522952465795306
Quaternary,0.003837009975546952
IL-1,0.003835029758029719
prostate cancer,0.0038322077020844837
calcite,0.0038261957182111296
platinum,0.003825615629970006
arousal,0.0038237842583734387
CAD,0.0038233629895370494
time point,0.003821377710882548
tracts,0.0038195860773379752
California,0.0038099951022689724
volatiles,0.003808183752723456
inflammatory bowel disease,0.003807770884971309
free energy,0.0038016844666721493
cobalt,0.003793909419797309
tensor,0.0037912812058548285
telescope,0.0037896163838961735
Portugal,0.003783453794345657
MA,0.003782726177299994
coronary artery,0.0037736393150972825
metastable,0.0037709618369677093
ceramic,0.0037657020571709573
Java,0.0037646857886970276
R&D,0.003763345858323207
mas,0.003755401935000706
Ethiopia,0.0037551999118740887
dark matter,0.003752715445042613
receptor antagonist,0.003751219836181742
cardinal,0.0037490856286892995
DM,0.0037420934404431634
museum,0.0037352188617690812
tandem mass spectrometry,0.0037242401989166017
Pakistan,0.0037154872241303215
epidermal,0.003713577018410978
Cardiology,0.0037030837400295665
convection,0.0036868346331957592
impedance,0.0036860424022378707
singleton,0.0036807571588922446
epigenetic,0.0036761802600389737
EPR,0.0036587325181494886
lung cancer,0.0036546211763425845
Greek,0.0036545474322708335
cyanobacteria,0.003645444261182707
adhesive,0.0036388092573225424
solubility,0.003637940325154276
American Association,0.0036370544277104897
machine learning,0.0036346300904098417
adenosine,0.0036334670563341804
impulse,0.0036281886510533727
drug resistance,0.003620100679476119
platelets,0.0036188249214377877
adenocarcinoma,0.0036186571027700997
reflex,0.003616010097491837
angiogenesis,0.003615988067693826
neural network,0.003612806420199343
Southeast Asia,0.0035990900785510464
hearing loss,0.0035978293102745668
lumbar,0.00359400494342083
hydrophilic,0.0035929403139567375
addiction,0.0035899673061006512
anesthesia,0.003586994692972082
phytoplankton,0.003584693976330636
alveolar,0.003583232706863827
porosity,0.0035793130110683023
time-series,0.0035732532049814443
mass transfer,0.0035720085981391487
colorectal,0.003569371549815774
coronary artery disease,0.003538590650882811
prostate,0.003532806052884623
experimental design,0.0035233869354416854
The experiment,0.003516897883210952
self-esteem,0.0035136805017943976
homosexual,0.0035091211071486632
glutathione,0.0035027810285034175
mandible,0.003499463406179831
3-D,0.0034952607760349898
cervical cancer,0.0034919245056967206
standard error,0.003491173317909464
protease,0.0034903362479293625
ROC,0.0034836765607138597
seawater,0.003483069201904497
global warming,0.0034808421016910246
anemia,0.0034791679115500525
sin,0.0034777869113665786
power-law,0.0034756246366158213
sur,0.0034626440485711566
atrial,0.003461715670986758
AC,0.0034572664204214633
carotid,0.003443101356305846
pixel,0.0034394683888158382
Pseudomonas,0.0034303580931751803
wound healing,0.003424126988558014
planet,0.0034219311433947895
bootstrap,0.003419235184950522
prophylactic,0.0034187412731198595
viscous,0.0034185796663759845
network analysis,0.0034158848942295586
carbon monoxide,0.0034116204196345526
congruence,0.003397168786246918
differential diagnosis,0.0033909994132714275
aliphatic,0.00338595030807043
herbivore,0.003383691979604076
kpc,0.003382728124589432
cisplatin,0.003381241659988389
ambulatory,0.0033792732554873755
arginine,0.003373993078622568
bimodal,0.0033677633621203044
sponge,0.0033655472921882315
Muslim,0.0033565670414410814
21 days,0.003353361935171259
neutron star,0.003343136452917354
cerebral palsy,0.0033424163024239834
IgE,0.0033418277417983887
LC-MS,0.0033402624877546
arthropod,0.0033378151176526394
infertility,0.0033358931861084407
ipsilateral,0.0033349430892898294
SDS,0.003332175903242823
arterial pressure,0.003331112613447583
isoform,0.003329969197704471
electrochemical,0.003328614232590953
crystallization,0.003325540222433661
edema,0.0033224381611577495
D2,0.0033129017083192895
con,0.0033115530535754397
apoptotic,0.003309394173544214
hypersensitivity,0.003306501500261273
synchrotron,0.0033043691742756804
sub-Saharan Africa,0.0033036584020430973
Adolescents,0.0033004863155333183
SF,0.003297907930666304
North Sea,0.0032941251204600046
Candida,0.003291235636999723
phospholipid,0.0032885083488525036
case report,0.003287089160154524
intensive care unit,0.003285541319810718
tyrosine,0.0032850802417405704
White,0.003280955076274131
liposomes,0.003269147815541848
irrigation,0.003262843732595221
Moroccan,0.003261660546930198
Protestant,0.0032567564262179945
anastomosis,0.00325283439067708
chicken,0.00324866824832104
aorta,0.0032460141808204955
antiretroviral therapy,0.003242009984762571
verb,0.0032347018467351425
i.v.,0.0032296408076856824
EC50,0.0032273922970279456
remote sensing,0.003218803119944358
Andean,0.0032157834322776397
methotrexate,0.003200060366346975
HLA,0.003199526258469369
epidermis,0.0031723845768042423
ligation,0.0031708014038118915
allergen,0.003165324383872117
Jurassic,0.0031579669744683297
Thailand,0.0031574181923531043
B cells,0.0031566886803594788
neuroscience,0.0031563081109710835
revolutionary,0.0031542031503803084
countable,0.0031527084844974644
fMRI,0.003145951644063395
Jesus,0.0031457415304604543
public domain,0.00314231266332306
maximum likelihood,0.003140782326085022
haemoglobin,0.003137464753339373
grafting,0.0031307615048325175
monkey,0.0031240763832025907
photosynthesis,0.003122711347465199
"John Wiley & Sons, Inc.",0.0031218570681981585
Scotland,0.003120396772028954
SL,0.0031186418238785805
lithosphere,0.0031050804426477254
fecundity,0.003090874988502503
randomised controlled trial,0.003088722237122527
cardiac output,0.003085933766104251
cerebellum,0.003082212377867308
ST,0.00308155495782709
homologue,0.003078612004437499
sperm,0.0030779786348679237
48 hours,0.00307506622452748
fertilization,0.0030731211089813372
androgen,0.0030712559274352793
nucleotides,0.0030702777731048086
test-retest reliability,0.0030692548568848955
nocturnal,0.0030684246684930055
randomized clinical trial,0.003067549216686788
invertebrate,0.0030618965084614896
Uganda,0.003060455752998763
mosaic,0.0030585984065603163
epistemological,0.003056489277653254
calcification,0.0030520976263089692
inoculation,0.003051389008705951
humidity,0.00305019499470787
24 weeks,0.003048194709786
detoxification,0.0030461034818314837
A1,0.0030459301976906088
Utrecht,0.0030447031098814574
MEDLINE,0.0030394374112007643
electric field,0.0030385261680126495
perinatal,0.003036178892410156
headache,0.003032487879908315
CN,0.0030255674304936492
The spectrum,0.00302546406689115
high-performance liquid chromatography,0.003020285912630266
ERP,0.003015484260738339
nausea,0.0030138689115164928
main source,0.0030061137009979536
T3,0.0030046427643891796
monocyte,0.0030039523925376927
intensive care,0.0030022055724469943
heterosexual,0.002998955112642452
steroid,0.002998431921664095
active site,0.0029961851742117277
hysteresis,0.0029935551020399114
diarrhea,0.0029933922489530007
elegans,0.0029930006289728833
cognitive impairment,0.002987170033123776
human papillomavirus,0.0029857201551226503
ammonium,0.0029849633905687945
percutaneous,0.0029844451481186476
triglycerides,0.002981611389231236
ether,0.002975652432466386
Indian Ocean,0.0029739704659695974
normalised,0.002971782228113438
mitochondrial DNA,0.0029677038014961268
current literature,0.0029664169266449825
Saccharomyces cerevisiae,0.0029661360952274395
quartz,0.002963745224526577
hydrocarbon,0.002963106467221761
LA,0.002960987987155186
cysteine,0.002959159102410424
Danish,0.0029569228231280005
eukaryotic,0.002951901602507441
microsatellite,0.002951366616011573
photometry,0.002947202496003013
N-15,0.0029456673165285
IgM,0.002944677697258341
urea,0.002932792476358495
logarithm,0.002926141579780874
TEM,0.0029203221194521746
parasitoids,0.002916935327212015
RF,0.002913419333146505
systolic blood pressure,0.002906517074361299
zero-dimensional,0.0029054979747247826
peroxide,0.002899898402366651
Arctic,0.002899323505274403
epitopes,0.0028950283472060126
Kaplan-Meier,0.002893763796140193
rate constant,0.0028925746322031156
harbour,0.0028883860685656893
luminescence,0.0028809782730373247
cytoskeleton,0.0028807930812024523
visual analogue scale,0.0028740564095651997
general practitioner,0.0028710489346127554
finite element,0.0028705448803083597
diffraction,0.002865885799551614
immunization,0.002857809443194347
Soviet,0.0028549597343144133
biofilm,0.0028532983541075846
dermatitis,0.0028477964287248565
Academic Medical Center,0.0028433951767180767
triad,0.002841846649122259
electron transfer,0.002841415737574154
glaucoma,0.0028391543770774907
resin,0.0028385402258857056
outlier,0.0028341409774595852
post hoc,0.0028288157249305597
cadmium,0.002828791145139616
stent,0.002826694973083867
olfactory,0.002821037708045973
DNA damage,0.0028120435565110046
The samples,0.0028084998215793084
Contact,0.00280848178729723
monomer,0.0028037562152128455
deforestation,0.0028008354117649145
metamorphic,0.0027965571628866667
prophylaxis,0.002796174525572885
immunofluorescence,0.0027840390978472822
quotient,0.002783696089206808
endothelial cell,0.0027816201354604747
neuroimaging,0.0027780907893023912
NH3,0.002778089214205689
leukemia,0.0027768189410585843
European Commission,0.0027758595111121126
sustainable development,0.002773925428877183
IL-10,0.00277268484206817
lysine,0.0027713355738151215
cat,0.002767294808952519
proteolytic,0.002765564303611295
sociology,0.002762489945099874
MP,0.0027610084633042384
Elsevier Masson,0.0027560013812641644
genome-wide association studies,0.002746337754373107
extinct,0.0027376458892278874
zebrafish,0.002734981845698238
Western blot,0.0027260630222219772
unsaturated,0.0027257577159297375
ATLAS,0.00272186844665408
spectral analysis,0.0027216693192262296
neck cancer,0.002715618293803098
structural equation modeling,0.0027152156032499864
risk management,0.0027132406227258323
Bangladesh,0.0027051576887991585
human capital,0.0027036713096000925
reagent,0.0027035338200335334
magnesium,0.0027025342911525126
classifier,0.0026940444205441937
ultrasonography,0.0026924686336887737
eccentricity,0.002692318659222587
enamel,0.0026909709772801635
The control group,0.0026828032067369636
Philippines,0.0026803630976223562
analyte,0.0026743194690190763
shear stress,0.0026713274893772677
autoimmune,0.0026711550974286326
intellectual disability,0.0026673515949654086
Linear regression,0.002667245300239684
F1,0.0026656226622501157
substituent,0.0026615804964665087
postmenopausal,0.0026599675933996537
greenhouse,0.002656929785971325
aesthetics,0.0026565122318444787
pertain,0.0026479903978101783
mmol/L,0.0026442892308032777
dexamethasone,0.0026382061895362462
fetus,0.0026364540559278104
scalability,0.0026293950151413015
esophagus,0.002624669232989457
monolayer,0.002622119422567746
cataract,0.002617535451572969
occult,0.0026154720583964745
ontologies,0.0026147516784410687
microscope,0.002613901542398557
cured,0.0026133170643849683
church,0.0026129645849609522
axiom,0.002607993230222086
myeloid,0.0026069278734842847
bony,0.002605270169395581
pyridine,0.002603222547781192
H2O2,0.0026000073343479227
Arabidopsis thaliana,0.0025987759025975334
renewable,0.0025985099728360697
pituitary,0.0025938437302254875
spider,0.0025929698932771993
estrogen,0.002591871828928403
Chile,0.00258735784813973
acetonitrile,0.0025849862322459287
immunostaining,0.0025823315308248587
esophageal,0.0025818493042586914
vomiting,0.0025802933360542027
eye movements,0.0025796469131964725
reactive oxygen,0.0025795343722342192
Canadian,0.0025767980217058888
Austria,0.0025745352512889794
bioassay,0.002573000249830766
realism,0.0025724402670661006
Oxygen,0.0025708009378115275
Arabidopsis,0.0025704846899954666
hypertrophy,0.0025686437063489652
neuron,0.002567019076840073
prosthesis,0.002566064815179006
heparin,0.0025552481939531703
plasmid,0.0025508123343224863
acetylcholine,0.0025506066413693716
SA,0.0025501730412495426
mass spectrometric,0.0025460949644448456
capitalism,0.0025424074433899
covalent,0.002540669470288187
gel electrophoresis,0.002539422892866784
census,0.0025383459357663147
ingroup,0.002537856522346604
exons,0.0025300640529334665
isomorphism,0.0025272160936630613
catalysis,0.002527068517175945
modulus,0.002525967913160225
blocker,0.002524017325700606
greenhouse gas,0.0025234410673246857
confocal microscopy,0.00251997811025611
rhetoric,0.0025128742889422946
striatum,0.0025115498973547487
proteomics,0.002507550383286827
vertices,0.0025073068248630944
chronic disease,0.0025068285693126695
IgA,0.0025037051318395785
social network,0.0025013458910659453
sheep,0.0025004624716754575
volcanism,0.002498252623818152
scanning electron microscopy,0.0024956030328950386
SF-36,0.002489931337540754
population density,0.0024895306548222917
toluene,0.002483346357729333
broadband,0.0024823750119669107
acyclic,0.002481484945051354
historiography,0.0024801519501217095
liquidity,0.0024767600269518363
abdominal pain,0.002470577532722942
echocardiography,0.002468424033162197
atherosclerotic,0.0024678030552412297
spore,0.0024653513963117718
lysosomal,0.0024646262188580998
cingulate,0.002463139460794815
vitamin D,0.0024617052181069993
factorial,0.0024614464189708527
oviposition,0.0024595631881513228
IFN-gamma,0.0024528329321305627
neuroblastoma,0.0024520019343948905
EA,0.002450395857264228
immunoglobulin,0.0024312109963623312
hypothalamic,0.002431161547649984
F-18,0.0024287104161592804
Rome,0.002425173280015041
anticoagulant,0.002424773014698499
non-parametric,0.0024155998191998027
apolipoprotein,0.0024130020567930794
elution,0.002411734488741722
