 "publication_type" , "journal_article" , "title" , "publication_year" , "author_name" , "journal_name" , "journal_issue_number" , "journal_volume_number" , "startEndPages" , "publisher_name" , "doi" , "cited_by_article" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Negri - Eva" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3434598" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Negri - Eva" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7450244" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Negri - Eva" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7782664" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "De Paoli - Angela" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/1" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "De Paoli - Angela" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/1417639" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "De Paoli - Angela" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3408023" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "De Paoli - Angela" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3434598" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "De Paoli - Angela" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7450244" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "De Paoli - Angela" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7782664" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Montella - Maurizio" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/1" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Montella - Maurizio" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/1417639" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Montella - Maurizio" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3408023" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Montella - Maurizio" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3434598" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Montella - Maurizio" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7450244" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Montella - Maurizio" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7782664" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Franceschi - Silvia" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/1" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Franceschi - Silvia" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/1417639" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Franceschi - Silvia" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3408023" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Franceschi - Silvia" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/3434598" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/68" , "Hormone-related factors and gynecological conditions in relation to endometrial cancer risk" , "2009" , "Franceschi - Silvia" , "European Journal of Cancer Prevention" , "4" , "18" , "316--321" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/cej.0b013e328329d830" , "https://w3id.org/oc/corpus/br/7450244" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/533" , "Gemcitabine for Advanced Endometrial Cancer" , "2012" , "Iasonos - Alexia" , "International Journal of Gynecological Cancer" , "5" , "22" , "807--811" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0b013e31824a33a2" , "https://w3id.org/oc/corpus/br/1" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/533" , "Gemcitabine for Advanced Endometrial Cancer" , "2012" , "Iasonos - Alexia" , "International Journal of Gynecological Cancer" , "5" , "22" , "807--811" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0b013e31824a33a2" , "https://w3id.org/oc/corpus/br/6465709" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Colombo - Nicoletta" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Colombo - Nicoletta" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Colombo - Nicoletta" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Colombo - Nicoletta" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3883104" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Creutzberg - Carien" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Creutzberg - Carien" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Creutzberg - Carien" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Creutzberg - Carien" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3883104" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Amant - Frederic" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Amant - Frederic" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Amant - Frederic" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Amant - Frederic" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3883104" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Bosse - Tjalling" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Bosse - Tjalling" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Bosse - Tjalling" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Bosse - Tjalling" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3883104" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "González-Martín - Antonio" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "González-Martín - Antonio" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "González-Martín - Antonio" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "González-Martín - Antonio" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3883104" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Ledermann - Jonathan" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Ledermann - Jonathan" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Ledermann - Jonathan" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Ledermann - Jonathan" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3883104" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Marth - Christian" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/1788297" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Marth - Christian" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/2723856" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/1" , "ESMO-ESGO-ESTRO Consensus Conference on Endometrial Cancer" , "2016" , "Marth - Christian" , "International Journal of Gynecological Cancer" , "1" , "26" , "2--30" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/igc.0000000000000609" , "https://w3id.org/oc/corpus/br/3515019" ,
